,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,labelAtaxicGait,labelBradykinesia,labelFreezingOfGait,labelMuscleAtrophy,labelMyopathicGait,labelNoPathologicalGait,labelSittingWithTremor
1970-01-01 00:00:21.500,-0.25326712000000001,0.10364631999999997,0.96729164000000001,-4.1272000000000002,-0.43120000000000003,-5.3984000000000005,0,0,1,0,0,0,0
1970-01-01 00:00:22.000,-0.25968675999999996,0.15151180000000003,0.91029811999999988,21.475999999999999,7.9813999999999998,7.4143999999999997,0,0,1,0,0,0,0
1970-01-01 00:00:22.500,-0.28112948000000004,0.099327520000000002,0.97853271999999991,-19.331199999999999,-21.541800000000002,-2.3646000000000003,0,0,1,0,0,0,0
1970-01-01 00:00:23.000,-0.30879176000000003,0.13258715999999998,0.93116499999999991,4.0950000000000015,12.642000000000001,-1.0164000000000002,0,0,1,0,0,0,0
1970-01-01 00:00:23.500,-0.28501151999999996,0.11742012,0.94655895999999995,-0.58799999999999997,-21.219799999999999,-14.775599999999999,0,0,1,0,0,0,0
1970-01-01 00:00:24.000,-0.30335299999999998,0.10610828,0.94081519999999996,-1.0569999999999988,-4.5430000000000028,-2.9385999999999997,0,0,1,0,0,0,0
1970-01-01 00:00:24.500,-0.27604207999999997,0.073563560000000014,0.92288119999999996,3.8639999999999985,-6.1992000000000012,0.83440000000000003,0,0,1,0,0,0,0
1970-01-01 00:00:25.000,-0.24576655999999997,0.11746403999999998,0.97949164000000011,1.1774,-6.0886000000000005,-1.1941999999999999,0,0,1,0,0,0,0
1970-01-01 00:00:25.500,-0.28388423999999995,0.12493288000000001,0.92783439999999984,0.36959999999999726,-9.0034000000000045,-11.740399999999998,0,0,1,0,0,0,0
1970-01-01 00:00:26.000,-0.32411008000000002,0.17345960000000002,0.95100708,-10.725399999999997,-1.9123999999999972,13.196400000000001,0,0,1,0,0,0,0
